Date,Category,1,2,3,4,Prior Year Total,Current Year Total,7,Month,Year
11/1/17,Einnahmen aus wirtschaftlicher Tätigkeit,6.847,"2,2",5.468,"1,7",6267,3493,"-44,3",11,2017
11/1/17,Zinseinnahmen,302,"0,1",300,"0,1",220,270,"+22,7",11,2017
11/1/17,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2.89,"0,9",1.8,"0,6",2511,1324,"-47,3",11,2017
11/1/17,Einnahmen insgesamt1,316.829,"100,0",322.051,"100,0",276645,282163,"+2,0",11,2017
12/1/17,Einnahmen zusammen1,322.051,13.571,"4,3",,316829,330401,,12,2017
12/1/17,Steuereinnahmen zusammen,301.029,20.385,"7,1",,288991,309376,,12,2017
12/1/17,Bundesanteile an gemeinschaftlichen Steuernund Gewerbesteuerumlage,246.469,16.884,"7,2",,235747,252630,,12,2017
12/1/17,Lohnsteuer,81.996,4.603,"5,9",,78519,83121,,12,2017
12/1/17,Veranlagte Einkommensteuer,23.026,2.377,"10,4",,22879,25256,,12,2017
12/1/17,Nicht veranlagte Steuern vom Ertrag,9.61,720,"7,4",,9731,10451,,12,2017
12/1/17,Abgeltungsteuer auf Zins- und Veräußerungserträge,2.306,613,"23,5",,2613,3227,,12,2017
12/1/17,Körperschaftsteuer,13.249,908,"6,6",,13721,14629,,12,2017
12/1/17,Steuern vom Umsatz,114.436,7.477,"17,5",,106529,114005,,12,2017
12/1/17,Gewerbesteuerumlage,1.846,186,"10,6",,1755,1941,,12,2017
12/1/17,Bundessteuern,105.044,-4.507,"-4,3",,104441,99934,,12,2017
12/1/17,Energiesteuer,39.796,932,"2,3",,40091,41022,,12,2017
12/1/17,Tabaksteuer,14.7,213,"1,5",,14186,14399,,12,2017
12/1/17,Solidaritätszuschlag,17.45,1.098,"6,5",,16855,17953,,12,2017
12/1/17,Versicherungsteuer,13.05,506,"4,0",,12763,13269,,12,2017
12/1/17,Stromsteuer,6.53,375,"5,7",,6569,6944,,12,2017
12/1/17,Branntweinsteuer,2.051,24,"1,2",,2072,2096,,12,2017
12/1/17,Kraftfahrzeugsteuer,8.9,-4,"0,0",,8952,8948,,12,2017
12/1/17,Kaffeesteuer,1.05,18,"1,7",,1040,1057,,12,2017
12/1/17,Schaumweinsteuer und Zwischenerzeugnissteuer,414,-31,"-7,5",,416,385,,12,2017
12/1/17,Luftverkehrsteuer,1.101,47,"4,4",,1074,1121,,12,2017
12/1/17,Kernbrennstoffsteuer,0,-7.684,X,,422,-7262,,12,2017
12/1/17,Sonstige Bundessteuern,2,1,"33,8",,2,2,,12,2017
12/1/17,Veränderungen aufgrund steuerlicher Maßnahmenund Einnahmeentwicklung,-4.578,0,X,,0,0,,12,2017
12/1/17,Abzugsbeträge,-50.484,8.009,"-15,6",,-51197,-43188,,12,2017
12/1/17,Ergänzungszuweisungen an Länder,-9.228,616,"-6,3",,-9845,-9229,,12,2017
12/1/17,Zuweisungen an Länder gemäß Gesetz zur Regionalisierungdes ÖPNV aus dem Energiesteueraufkommen,-8.144,-148,"1,8",,-8200,-8348,,12,2017
12/1/17,Mehrwertsteuer-Eigenmittel der EU,-2.44,1.888,"-44,4",,-4250,-2362,,12,2017
12/1/17,BNE-Eigenmittel der EU,-21.68,5.653,"-28,4",,-19911,-14258,,12,2017
12/1/17,Kompensationszahlungen an die Länder zum Ausgleich derweggefallenen Einnahmen aus Kfz-Steuer und Lkw-Maut,-8.992,0,"0,0",,-8992,-8992,,12,2017
12/1/17,Konsolidierungshilfen,-800,0,"0,0",,-800,-800,,12,2017
12/1/17,Sonstige Einnahmen,21.021,-6.814,"-24,5",,27839,21025,,12,2017
12/1/17,Gebühren und sonstige Entgelte,7.56,-461,"-5,7",,8101,7640,,12,2017
12/1/17,Einnahmen aus der streckenbezogenen Lkw-Maut,4.661,51,"1,1",,4603,4654,,12,2017
12/1/17,Gewinne aus Unternehmen und Beteiligungen,5.374,-2.986,"-44,5",,6704,3718,,12,2017
12/1/17,Anteil des Bundes am Reingewinn der Deutschen Bundesbank,2.5,-2.79,"-87,5",,3189,399,,12,2017
12/1/17,Abführung der Bundesanstalt für Immobilienaufgaben,2.265,0,"0,0",,2265,2265,,12,2017
12/1/17,"Einnahmen aus der Inanspruchnahme von Gewährleistungen,Darlehensrückflüsse sowie Privatisierungserlöse",1.8,-1.104,"-38,2",,2890,1786,,12,2017
1/1/18,Steuern,309.376,"93,6",,"-12,2",23625,20743,,1,2018
1/1/18,Bundesanteile an Gemeinschaftsteuern:,252.63,"76,5",,"+4,2",16543,17246,,1,2018
1/1/18,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),136.685,"41,4",,"+9,4",7036,7697,,1,2018
1/1/18,davon:,,0,,0,0,0,,1,2018
1/1/18,Lohnsteuer,83.121,"25,2",,"+6,5",5262,5603,,1,2018
1/1/18,Veranlagte Einkommensteuer,25.256,"7,6",,"+0,5",414,416,,1,2018
1/1/18,Nicht veranlagte Steuer vom Ertrag,10.451,"3,2",,"+5,6",695,734,,1,2018
1/1/18,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3.227,"1,0",,"+10,3",505,557,,1,2018
1/1/18,Körperschaftsteuer,14.629,"4,4",,"+142,8",159,386,,1,2018
1/1/18,Steuern vom Umsatz,114.005,"34,5",,"+0,8",9459,9535,,1,2018
1/1/18,Gewerbesteuerumlage,1.941,"0,6",,"-70,8",48,14,,1,2018
1/1/18,Energiesteuer,41.022,"12,4",,"+0,7",277,279,,1,2018
1/1/18,Tabaksteuer,14.399,"4,4",,"-23,1",432,332,,1,2018
1/1/18,Solidaritätszuschlag,17.953,"5,4",,"+8,2",1129,1222,,1,2018
1/1/18,Versicherungsteuer,13.269,"4,0",,"-38,7",1361,834,,1,2018
1/1/18,Stromsteuer,6.944,"2,1",,"+11,4",526,586,,1,2018
1/1/18,Kraftfahrzeugsteuer,8.948,"2,7",,"+2,5",883,905,,1,2018
1/1/18,Kernbrennstoffsteuer,-7.262,"-2,2",,"+0,0",0,0,,1,2018
1/1/18,Alkoholsteuer,2.096,"0,6",,"+3,3",214,221,,1,2018
1/1/18,Kaffeesteuer,1.057,"0,3",,"-6,3",96,90,,1,2018
1/1/18,Luftverkehrsteuer,1.121,"0,3",,"-12,5",40,35,,1,2018
1/1/18,Ergänzungszuweisungen an Länder,-9.229,"-2,8",,"+0,0",0,0,,1,2018
1/1/18,BNE-Eigenmittel der EU,-14.258,"-4,3",,X,2991,-167,,1,2018
1/1/18,Mehrwertsteuer-Eigenmittel der EU,-2.362,"-0,7",,"-8,1",-197,-181,,1,2018
1/1/18,Zuweisungen an Länder für ÖPNV,-8.348,"-2,5",,"+1,7",-696,-708,,1,2018
1/1/18,Zuweisung an die Länder für Kfz-Steuer und Lkw-Maut,-8.992,"-2,7",,"+0,0",0,0,,1,2018
1/1/18,Sonstige Einnahmen,21.025,"6,4",,"-1,7",1802,1771,,1,2018
1/1/18,Einnahmen aus wirtschaftlicher Tätigkeit,3.868,"1,2",,"-3,4",29,28,,1,2018
1/1/18,Zinseinnahmen,344,"0,1",,"+106,7",15,31,,1,2018
1/1/18,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",1.786,"0,5",,"+37,0",27,37,,1,2018
1/1/18,Einnahmen insgesamt1,330.401,"100,0",,"-11,5",25427,22514,,1,2018
2/1/18,Steuern,309.376,"93,6",,"-4,0",46870,44985,,2,2018
2/1/18,Bundesanteile an Gemeinschaftsteuern:,252.63,"76,5",,"+5,9",35739,37855,,2,2018
2/1/18,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),136.685,"41,4",,"+10,2",14637,16137,,2,2018
2/1/18,davon:,,0,,0,0,0,,2,2018
2/1/18,Lohnsteuer,83.121,"25,2",,"+6,2",11583,12298,,2,2018
2/1/18,Veranlagte Einkommensteuer,25.256,"7,6",,"+12,7",856,965,,2,2018
2/1/18,Nicht veranlagte Steuer vom Ertrag,10.451,"3,2",,"+10,4",975,1076,,2,2018
2/1/18,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3.227,"1,0",,"+32,7",881,1169,,2,2018
2/1/18,Körperschaftsteuer,14.629,"4,4",,"+83,9",342,629,,2,2018
2/1/18,Steuern vom Umsatz,114.005,"34,5",,"+3,1",20997,21649,,2,2018
2/1/18,Gewerbesteuerumlage,1.941,"0,6",,"-33,3",105,70,,2,2018
2/1/18,Energiesteuer,41.022,"12,4",,"-1,4",1740,1715,,2,2018
2/1/18,Tabaksteuer,14.399,"4,4",,"-5,6",1402,1323,,2,2018
2/1/18,Solidaritätszuschlag,17.953,"5,4",,"+9,2",2162,2360,,2,2018
2/1/18,Versicherungsteuer,13.269,"4,0",,"+3,6",5455,5653,,2,2018
2/1/18,Stromsteuer,6.944,"2,1",,"+10,5",1024,1132,,2,2018
2/1/18,Kraftfahrzeugsteuer,8.948,"2,7",,"+1,7",1617,1644,,2,2018
2/1/18,Kernbrennstoffsteuer,-7.262,"-2,2",,X ,0,0,,2,2018
2/1/18,Alkoholsteuer,2.096,"0,6",,"-0,9",453,449,,2,2018
2/1/18,Kaffeesteuer,1.057,"0,3",,"-1,8",170,167,,2,2018
2/1/18,Luftverkehrsteuer,1.121,"0,3",,"-1,8",112,110,,2,2018
2/1/18,Ergänzungszuweisungen an Länder,-9.229,"-2,8",,X,0,-15,,2,2018
2/1/18,BNE-Eigenmittel der EU,-14.258,"-4,3",,X,976,-3329,,2,2018
2/1/18,Mehrwertsteuer-Eigenmittel der EU,-2.362,"-0,7",,"+20,6",-433,-522,,2,2018
2/1/18,Zuweisungen an Länder für ÖPNV,-8.348,"-2,5",,"+1,8",-1391,-1416,,2,2018
2/1/18,Zuweisung an die Länder für Kfz-Steuer und Lkw-Maut,-8.992,"-2,7",,"+0,0",-2248,-2248,,2,2018
2/1/18,Sonstige Einnahmen,21.025,"6,4",,"+15,4",2947,3402,,2,2018
2/1/18,Einnahmen aus wirtschaftlicher Tätigkeit,3.868,"1,2",,"-2,3",43,42,,2,2018
2/1/18,Zinseinnahmen,344,"0,1",,"+104,8",21,43,,2,2018
2/1/18,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",1.786,"0,5",,"+117,6",51,111,,2,2018
2/1/18,Einnahmen insgesamt1,330.401,"100,0",,"-2,9",49817,48387,,2,2018
3/1/18,Steuern,309.376,"93,6",,"-2,3",76936,75185,,3,2018
3/1/18,Bundesanteile an Gemeinschaftsteuern:,252.63,"76,5",,"+4,3",61147,63752,,3,2018
3/1/18,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),136.685,"41,4",,"+6,3",31986,33991,,3,2018
3/1/18,davon:,0,0,,0,0,0,,3,2018
3/1/18,Lohnsteuer,83.121,"25,2",,"+6,2",17577,18669,,3,2018
3/1/18,Veranlagte Einkommensteuer,25.256,"7,6",,"+3,7",7229,7498,,3,2018
3/1/18,Nicht veranlagte Steuer vom Ertrag,10.451,"3,2",,"-3,3",1818,1758,,3,2018
3/1/18,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3.227,"1,0",,"+22,5",1107,1356,,3,2018
3/1/18,Körperschaftsteuer,14.629,"4,4",,"+10,7",4255,4709,,3,2018
3/1/18,Steuern vom Umsatz,114.005,"34,5",,"+2,2",29054,29688,,3,2018
3/1/18,Gewerbesteuerumlage,1.941,"0,6",,"-30,8",107,74,,3,2018
3/1/18,Energiesteuer,41.022,"12,4",,"+1,1",4812,4865,,3,2018
3/1/18,Tabaksteuer,14.399,"4,4",,"-8,0",2637,2425,,3,2018
3/1/18,Solidaritätszuschlag,17.953,"5,4",,"+6,1",4324,4587,,3,2018
3/1/18,Versicherungsteuer,13.269,"4,0",,"+3,4",6178,6388,,3,2018
3/1/18,Stromsteuer,6.944,"2,1",,"-1,2",1746,1725,,3,2018
3/1/18,Kraftfahrzeugsteuer,8.948,"2,7",,"+2,6",2536,2602,,3,2018
3/1/18,Kernbrennstoffsteuer,-7.262,"-2,2",,X,0,0,,3,2018
3/1/18,Alkoholsteuer,2.096,"0,6",,"+2,4",578,592,,3,2018
3/1/18,Kaffeesteuer,1.057,"0,3",,"-2,4",249,243,,3,2018
3/1/18,Luftverkehrsteuer,1.121,"0,3",,"+1,6",190,193,,3,2018
3/1/18,Ergänzungszuweisungen an Länder,-9.229,"-2,8",,"-10,8",-2271,-2026,,3,2018
3/1/18,BNE-Eigenmittel der EU,-14.258,"-4,3",,"+1.271,2",-379,-5197,,3,2018
3/1/18,Mehrwertsteuer-Eigenmittel der EU,-2.362,"-0,7",,"+22,3",-591,-723,,3,2018
3/1/18,Zuweisungen an Länder für ÖPNV,-8.348,"-2,5",,"+1,8",-2087,-2124,,3,2018
3/1/18,Zuweisung an die Länder für Kfz-Steuer und Lkw-Maut,-8.992,"-2,7",,"+0,0",-2248,-2248,,3,2018
3/1/18,Sonstige Einnahmen,21.025,"6,4",,"+35,4",4630,6271,,3,2018
3/1/18,Einnahmen aus wirtschaftlicher Tätigkeit,3.868,"1,2",,"+333,6",450,1951,,3,2018
3/1/18,Zinseinnahmen,344,"0,1",,"+45,3",53,77,,3,2018
3/1/18,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",1.786,"0,5",,"+7,7",246,265,,3,2018
3/1/18,Einnahmen insgesamt1,330.401,"100,0",,"-0,1",81565,81456,,3,2018
4/1/18,Steuern,309.376,"93,6",,"-1,1",99796,98655,,4,2018
4/1/18,Bundesanteile an Gemeinschaftsteuern:,252.63,"76,5",,"+3,7",78805,81756,,4,2018
4/1/18,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),136.685,"41,4",,"+6,4",40614,43196,,4,2018
4/1/18,davon:,0,0,,0,0,0,,4,2018
4/1/18,Lohnsteuer,83.121,"25,2",,"+6,1",24458,25958,,4,2018
4/1/18,Veranlagte Einkommensteuer,25.256,"7,6",,"+4,3",7818,8154,,4,2018
4/1/18,Nicht veranlagte Steuer vom Ertrag,10.451,"3,2",,"+5,4",2405,2535,,4,2018
4/1/18,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3.227,"1,0",,"+16,5",1401,1632,,4,2018
4/1/18,Körperschaftsteuer,14.629,"4,4",,"+8,5",4531,4916,,4,2018
4/1/18,Steuern vom Umsatz,114.005,"34,5",,"+1,0",37821,38218,,4,2018
4/1/18,Gewerbesteuerumlage,1.941,"0,6",,"-7,6",370,342,,4,2018
4/1/18,Energiesteuer,41.022,"12,4",,"+5,9",7806,8270,,4,2018
4/1/18,Tabaksteuer,14.399,"4,4",,"-12,2",3855,3386,,4,2018
4/1/18,Solidaritätszuschlag,17.953,"5,4",,"+5,9",5461,5785,,4,2018
4/1/18,Versicherungsteuer,13.269,"4,0",,"+3,6",6928,7176,,4,2018
4/1/18,Stromsteuer,6.944,"2,1",,"-0,5",2328,2316,,4,2018
4/1/18,Kraftfahrzeugsteuer,8.948,"2,7",,"+1,5",3293,3344,,4,2018
4/1/18,Kernbrennstoffsteuer,-7.262,"-2,2",,X,0,0,,4,2018
4/1/18,Alkoholsteuer,2.096,"0,6",,"+1,0",718,725,,4,2018
4/1/18,Kaffeesteuer,1.057,"0,3",,"-1,7",347,341,,4,2018
4/1/18,Luftverkehrsteuer,1.121,"0,3",,"+4,7",278,291,,4,2018
4/1/18,Ergänzungszuweisungen an Länder,-9.229,"-2,8",,"+10,8",-2271,-2026,,4,2018
4/1/18,BNE-Eigenmittel der EU,-14.258,"-4,3",,"-231,8",-2073,-6878,,4,2018
4/1/18,Mehrwertsteuer-Eigenmittel der EU,-2.362,"-0,7",,"-14,9",-787,-904,,4,2018
4/1/18,Zuweisungen an Länder für ÖPNV,-8.348,"-2,5",,"-1,8",-2783,-2833,,4,2018
4/1/18,Zuweisung an die Länder für Kfz-Steuer und Lkw-Maut,-8.992,"-2,7",,"+0,0",-2248,-2248,,4,2018
4/1/18,Sonstige Einnahmen,21.025,"6,4",,"+29,4",7042,9111,,4,2018
4/1/18,Einnahmen aus wirtschaftlicher Tätigkeit,3.868,"1,2",,"+114,9",1710,3674,,4,2018
4/1/18,Zinseinnahmen,344,"0,1",,"+35,2",71,96,,4,2018
4/1/18,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",1.786,"0,5",,"-5,0",339,322,,4,2018
4/1/18,Einnahmen insgesamt1,330.401,"100,0",,"+0,9",106838,107767,,4,2018
5/1/18,Steuern,309.376,"93,6",,"+0,7",121299,122160,,5,2018
5/1/18,Bundesanteile an Gemeinschaftsteuern:,252.63,"76,5",,"+4,6",96563,100985,,5,2018
5/1/18,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),136.685,"41,4",,"+7,6",48528,52198,,5,2018
5/1/18,davon:,0,0,,0,0,0,,5,2018
5/1/18,Lohnsteuer,83.121,"25,2",,"+6,7",30682,32753,,5,2018
5/1/18,Veranlagte Einkommensteuer,25.256,"7,6",,"+3,7",7942,8239,,5,2018
5/1/18,Nicht veranlagte Steuer vom Ertrag,10.451,"3,2",,"+11,6",3638,4061,,5,2018
5/1/18,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3.227,"1,0",,"+10,8",1627,1803,,5,2018
5/1/18,Körperschaftsteuer,14.629,"4,4",,"+15,2",4639,5342,,5,2018
5/1/18,Steuern vom Umsatz,114.005,"34,5",,"+1,6",47461,48210,,5,2018
5/1/18,Gewerbesteuerumlage,1.941,"0,6",,"+0,5",574,577,,5,2018
5/1/18,Energiesteuer,41.022,"12,4",,"+0,2",11388,11414,,5,2018
5/1/18,Tabaksteuer,14.399,"4,4",,"-2,9",5001,4855,,5,2018
5/1/18,Solidaritätszuschlag,17.953,"5,4",,"+6,8",6687,7139,,5,2018
5/1/18,Versicherungsteuer,13.269,"4,0",,"+3,6",7873,8156,,5,2018
5/1/18,Stromsteuer,6.944,"2,1",,"+0,5",2843,2856,,5,2018
5/1/18,Kraftfahrzeugsteuer,8.948,"2,7",,"+1,9",4067,4143,,5,2018
5/1/18,Kernbrennstoffsteuer,-7.262,"-2,2",,X,0,0,,5,2018
5/1/18,Alkoholsteuer,2.096,"0,6",,"+1,8",900,916,,5,2018
5/1/18,Kaffeesteuer,1.057,"0,3",,"-1,9",428,420,,5,2018
5/1/18,Luftverkehrsteuer,1.121,"0,3",,"+2,1",374,382,,5,2018
5/1/18,Ergänzungszuweisungen an Länder,-9.229,"-2,8",,"+10,8",-2271,-2026,,5,2018
5/1/18,BNE-Eigenmittel der EU,-14.258,"-4,3",,"-117,3",-3767,-8186,,5,2018
5/1/18,Mehrwertsteuer-Eigenmittel der EU,-2.362,"-0,7",,"-6,2",-984,-1045,,5,2018
5/1/18,Zuweisungen an Länder für ÖPNV,-8.348,"-2,5",,"-1,8",-3478,-3541,,5,2018
5/1/18,Zuweisung an die Länder für Kfz-Steuer und Lkw-Maut,-8.992,"-2,7",,"+0,0",-4496,-4496,,5,2018
5/1/18,Sonstige Einnahmen,21.025,"6,4",,"+27,8",8607,11001,,5,2018
5/1/18,Einnahmen aus wirtschaftlicher Tätigkeit,3.868,"1,2",,"+118,9",1949,4266,,5,2018
5/1/18,Zinseinnahmen,344,"0,1",,"+31,4",86,113,,5,2018
5/1/18,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",1.786,"0,5",,"+22,0",364,444,,5,2018
5/1/18,Einnahmen insgesamt1,330.401,"100,0",,"+2,5",129906,133160,,5,2018
6/1/18,Steuern,309.376,"93,6",321.307,"94,0",146479,157007,"+7,2",6,2018
6/1/18,Bundesanteile an Gemeinschaftsteuern:,252.63,"76,5",263.9,"77,2",123286,130317,"+5,7",6,2018
6/1/18,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),136.685,"41,4",144.503,"42,3",66208,72057,"+8,8",6,2018
6/1/18,davon:,,,,,0,0,,6,2018
6/1/18,Lohnsteuer,83.121,"25,2",87.741,"25,7",38045,40473,"+6,4",6,2018
6/1/18,Veranlagte Einkommensteuer,25.256,"7,6",26.173,"7,7",13530,13825,"+2,2",6,2018
6/1/18,Nicht veranlagte Steuer vom Ertrag,10.451,"3,2",10.95,"3,2",4610,6423,"+39,3",6,2018
6/1/18,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3.227,"1,0",3.474,"1,0",1832,1975,"+7,8",6,2018
6/1/18,Körperschaftsteuer,14.629,"4,4",16.165,"4,7",8191,9360,"+14,3",6,2018
6/1/18,Steuern vom Umsatz,114.005,"34,5",117.426,"34,4",56505,57682,"+2,1",6,2018
6/1/18,Gewerbesteuerumlage,1.941,"0,6",1.971,"0,6",572,578,"+1,0",6,2018
6/1/18,Energiesteuer,41.022,"12,4",41.3,"12,1",14903,15022,"+0,8",6,2018
6/1/18,Tabaksteuer,14.399,"4,4",14.16,"4,1",6271,5910,"-5,8",6,2018
6/1/18,Solidaritätszuschlag,17.953,"5,4",18.75,"5,5",9133,9714,"+6,4",6,2018
6/1/18,Versicherungsteuer,13.269,"4,0",13.67,"4,0",8530,8830,"+3,5",6,2018
6/1/18,Stromsteuer,6.944,"2,1",6.93,"2,0",3530,3530,"+0,0",6,2018
6/1/18,Kraftfahrzeugsteuer,8.948,"2,7",9.01,"2,6",4910,4963,"+1,1",6,2018
6/1/18,Kernbrennstoffsteuer,-7.262,"-2,2",0,"0,0",-6284,0,X,6,2018
6/1/18,Alkoholsteuer,2.096,"0,6",2.102,"0,6",1055,1058,"+0,3",6,2018
6/1/18,Kaffeesteuer,1.057,"0,3",1.055,"0,3",518,503,"-2,9",6,2018
6/1/18,Luftverkehrsteuer,1.121,"0,3",1.175,"0,3",468,482,"+3,0",6,2018
6/1/18,Ergänzungszuweisungen an Länder,9.229,X,8.545,X,4761,4245,"-10,8",6,2018
6/1/18,BNE-Eigenmittel der EU,14.258,X,22.61,X,5427,9347,"+72,2",6,2018
6/1/18,Mehrwertsteuer-Eigenmittel der EU,2.362,X,2.51,X,1181,1199,"+1,5",6,2018
6/1/18,Zuweisungen an Länder für ÖPNV,8.348,X,8.498,X,4174,4249,"+1,8",6,2018
6/1/18,Zuweisung an die Länder für Kfz-Steuer und Lkw-Maut,8.992,X,8.992,X,4496,4496,"+0,0",6,2018
6/1/18,Sonstige Einnahmen,21.025,"6,4",20.36,"6,0",9751,12319,"+26,3",6,2018
6/1/18,Einnahmen aus wirtschaftlicher Tätigkeit,3.868,"1,2",5.172,"1,5",1963,4280,"+118,0",6,2018
6/1/18,Zinseinnahmen,344,"0,1",309,"0,1",117,135,"+15,4",6,2018
6/1/18,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",1.786,"0,5",1.939,"0,6",189,514,"+172,0",6,2018
6/1/18,Einnahmen insgesamt1,330.401,"100,0",341.667,"100,0",156231,169326,"+8,4",6,2018
7/1/18,Steuern,309.376,"93,6",321.307,"94,0",170645,181905,"+6,6",7,2018
7/1/18,Bundesanteile an Gemeinschaftsteuern:,252.63,"76,5",263.9,"77,2",141784,149165,"+5,2",7,2018
7/1/18,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),136.685,"41,4",144.503,"42,3",75684,81703,"+8,0",7,2018
7/1/18,davon:,,,,,0,0,,7,2018
7/1/18,Lohnsteuer,83.121,"25,2",87.741,"25,7",45238,48230,"+6,6",7,2018
7/1/18,Veranlagte Einkommensteuer,25.256,"7,6",26.173,"7,7",13449,13551,"+0,8",7,2018
7/1/18,Nicht veranlagte Steuer vom Ertrag,10.451,"3,2",10.95,"3,2",6676,8639,"+29,4",7,2018
7/1/18,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3.227,"1,0",3.474,"1,0",2036,2176,"+6,9",7,2018
7/1/18,Körperschaftsteuer,14.629,"4,4",16.165,"4,7",8285,9107,"+9,9",7,2018
7/1/18,Steuern vom Umsatz,114.005,"34,5",117.426,"34,4",65258,66582,"+2,0",7,2018
7/1/18,Gewerbesteuerumlage,1.941,"0,6",1.971,"0,6",842,879,"+4,4",7,2018
7/1/18,Energiesteuer,41.022,"12,4",41.3,"12,1",18517,18526,"+0,0",7,2018
7/1/18,Tabaksteuer,14.399,"4,4",14.16,"4,1",7478,7467,"-0,1",7,2018
7/1/18,Solidaritätszuschlag,17.953,"5,4",18.75,"5,5",10266,10885,"+6,0",7,2018
7/1/18,Versicherungsteuer,13.269,"4,0",13.67,"4,0",9196,9606,"+4,5",7,2018
7/1/18,Stromsteuer,6.944,"2,1",6.93,"2,0",4061,4062,"+0,0",7,2018
7/1/18,Kraftfahrzeugsteuer,8.948,"2,7",9.01,"2,6",5628,5672,"+0,8",7,2018
7/1/18,Kernbrennstoffsteuer,-7.262,"-2,2",0,"0,0",-6284,0,X,7,2018
7/1/18,Alkoholsteuer,2.096,"0,6",2.102,"0,6",1229,1234,"+0,4",7,2018
7/1/18,Kaffeesteuer,1.057,"0,3",1.055,"0,3",596,583,"-2,2",7,2018
7/1/18,Luftverkehrsteuer,1.121,"0,3",1.175,"0,3",571,584,"+2,3",7,2018
7/1/18,Ergänzungszuweisungen an Länder,9.229,X,8.545,X,4761,4245,"-10,8",7,2018
7/1/18,BNE-Eigenmittel der EU,14.258,X,22.61,X,7121,11041,"+55,0",7,2018
7/1/18,Mehrwertsteuer-Eigenmittel der EU,2.362,X,2.51,X,1378,1380,"+0,1",7,2018
7/1/18,Zuweisungen an Länder für ÖPNV,8.348,X,8.498,X,4869,4957,"+1,8",7,2018
7/1/18,Zuweisung an die Länder für Kfz-Steuer und Lkw-Maut,8.992,X,8.992,X,4496,4496,"+0,0",7,2018
7/1/18,Sonstige Einnahmen,21.025,"6,4",20.36,"6,0",13007,14295,"+9,9",7,2018
7/1/18,Einnahmen aus wirtschaftlicher Tätigkeit,3.868,"1,2",5.172,"1,5",2826,4289,"+51,8",7,2018
7/1/18,Zinseinnahmen,344,"0,1",309,"0,1",192,206,"+7,3",7,2018
7/1/18,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",1.786,"0,5",1.939,"0,6",886,1022,"+15,3",7,2018
7/1/18,Einnahmen insgesamt1,330.401,"100,0",341.667,"100,0",183652,196201,"+6,8",7,2018
8/1/18,Steuern,309.376,"93,6",321.307,"94,0",192392,203977,"+6,0",8,2018
8/1/18,Bundesanteile an Gemeinschaftsteuern:,252.63,"76,5",263.9,"77,2",159749,167349,"+4,8",8,2018
8/1/18,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),136.685,"41,4",144.503,"42,3",83805,89317,"+6,6",8,2018
8/1/18,davon:,0,0,0,0,0,0,0,8,2018
8/1/18,Lohnsteuer,83.121,"25,2",87.741,"25,7",51965,55255,"+6,3",8,2018
8/1/18,Veranlagte Einkommensteuer,25.256,"7,6",26.173,"7,7",13198,13357,"+1,2",8,2018
8/1/18,Nicht veranlagte Steuer vom Ertrag,10.451,"3,2",10.95,"3,2",8120,9206,"+13,4",8,2018
8/1/18,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3.227,"1,0",3.474,"1,0",2227,2369,"+6,4",8,2018
8/1/18,Körperschaftsteuer,14.629,"4,4",16.165,"4,7",8295,9131,"+10,1",8,2018
8/1/18,Steuern vom Umsatz,114.005,"34,5",117.426,"34,4",74872,76928,"+2,7",8,2018
8/1/18,Gewerbesteuerumlage,1.941,"0,6",1.971,"0,6",1072,1103,"+2,9",8,2018
8/1/18,Energiesteuer,41.022,"12,4",41.3,"12,1",21973,21973,"+0,0",8,2018
8/1/18,Tabaksteuer,14.399,"4,4",14.16,"4,1",8801,8715,"-1,0",8,2018
